date,time,queue_length,queue_time,people_processed,lane_count
27/12/2023 00:00,18:25:00,21,65,110,8
27/12/2023 00:00,18:30:00,7,29,123,8
27/12/2023 00:00,18:35:00,6,19,125,8
27/12/2023 00:00,18:40:00,8,35,103,9
27/12/2023 00:00,18:45:00,7,37,116,10
27/12/2023 00:00,18:50:00,17,29,171,11
27/12/2023 00:00,18:55:00,11,25,153,11
27/12/2023 00:00,19:00:00,8,23,136,11
27/12/2023 00:00,19:05:00,24,49,159,11
27/12/2023 00:00,19:10:00,18,57,169,11
27/12/2023 00:00,19:15:00,19,43,182,10
27/12/2023 00:00,19:20:00,21,53,205,12
27/12/2023 00:00,19:25:00,11,27,176,12
27/12/2023 00:00,19:30:00,32,55,176,11
27/12/2023 00:00,19:35:00,28,41,176,11
27/12/2023 00:00,19:40:00,20,55,174,11
27/12/2023 00:00,19:45:00,25,79,135,11
27/12/2023 00:00,19:50:00,20,71,126,11
27/12/2023 00:00,19:55:00,17,73,136,11
27/12/2023 00:00,20:00:00,33,57,131,11
27/12/2023 00:00,20:05:00,22,71,158,11
27/12/2023 00:00,20:10:00,13,55,106,11
27/12/2023 00:00,20:15:00,24,49,100,11
27/12/2023 00:00,20:20:00,13,53,112,11
27/12/2023 00:00,20:25:00,13,63,107,11
27/12/2023 00:00,20:30:00,17,67,66,10
27/12/2023 00:00,20:35:00,14,55,51,9
27/12/2023 00:00,20:40:00,7,43,41,9
27/12/2023 00:00,20:45:00,4,99,18,9
27/12/2023 00:00,20:50:00,6,61,38,9
27/12/2023 00:00,20:55:00,3,17,62,9
27/12/2023 00:00,21:00:00,3,31,46,4
27/12/2023 00:00,21:05:00,3,23,43,4
27/12/2023 00:00,21:10:00,2,37,29,4
27/12/2023 00:00,21:15:00,2,47,15,4
27/12/2023 00:00,21:20:00,2,97,15,4
27/12/2023 00:00,21:25:00,1,49,15,4
27/12/2023 00:00,21:30:00,1,125,4,2
27/12/2023 00:00,21:35:00,2,9,8,2
27/12/2023 00:00,21:40:00,2,25,0,2
27/12/2023 00:00,21:45:00,0,1,9,2
27/12/2023 00:00,21:50:00,1,10,2,2
27/12/2023 00:00,21:55:00,0,0,0,1
27/12/2023 00:00,22:00:00,0,0,2,1
27/12/2023 00:00,22:05:00,0,0,1,1
27/12/2023 00:00,22:10:00,0,0,2,1
27/12/2023 00:00,22:15:00,0,0,0,1
27/12/2023 00:00,22:20:00,0,0,2,1
27/12/2023 00:00,22:25:00,0,0,1,1
27/12/2023 00:00,22:30:00,0,0,1,1
27/12/2023 00:00,22:35:00,0,0,0,1
27/12/2023 00:00,22:40:00,0,0,1,1
27/12/2023 00:00,22:45:00,0,0,3,1
27/12/2023 00:00,22:50:00,0,0,1,1
27/12/2023 00:00,22:55:00,0,0,0,1
28/12/2023 00:00,4:00:00,2,5,49,5
28/12/2023 00:00,4:05:00,11,37,136,6
28/12/2023 00:00,4:10:00,35,63,161,7
28/12/2023 00:00,4:15:00,57,113,145,7
28/12/2023 00:00,4:20:00,96,171,159,7
28/12/2023 00:00,4:25:00,65,241,148,7
28/12/2023 00:00,4:30:00,30,122,126,7
28/12/2023 00:00,4:35:00,15,31,121,7
28/12/2023 00:00,4:40:00,14,57,110,7
28/12/2023 00:00,4:45:00,10,29,71,7
28/12/2023 00:00,4:50:00,7,31,76,7
28/12/2023 00:00,4:55:00,4,31,85,6
28/12/2023 00:00,5:00:00,3,33,68,6
28/12/2023 00:00,5:05:00,2,33,86,6
28/12/2023 00:00,5:10:00,8,33,76,6
28/12/2023 00:00,5:15:00,5,27,42,6
28/12/2023 00:00,5:20:00,15,39,77,6
28/12/2023 00:00,5:25:00,13,55,119,6
28/12/2023 00:00,5:30:00,12,43,96,6
28/12/2023 00:00,5:35:00,4,35,103,6
28/12/2023 00:00,5:40:00,12,55,88,7
28/12/2023 00:00,5:45:00,5,57,119,8
28/12/2023 00:00,5:50:00,7,37,103,8
28/12/2023 00:00,5:55:00,5,25,116,8
28/12/2023 00:00,6:00:00,7,53,98,8
28/12/2023 00:00,6:05:00,2,33,90,8
28/12/2023 00:00,6:10:00,8,47,101,8
28/12/2023 00:00,6:15:00,14,29,99,8
28/12/2023 00:00,6:20:00,6,37,104,8
28/12/2023 00:00,6:25:00,16,47,123,8
28/12/2023 00:00,6:30:00,23,59,142,9
28/12/2023 00:00,6:35:00,28,55,138,10
28/12/2023 00:00,6:40:00,13,55,141,11
28/12/2023 00:00,6:45:00,13,57,182,11
28/12/2023 00:00,6:50:00,28,45,207,11
28/12/2023 00:00,6:55:00,29,41,207,11
28/12/2023 00:00,7:00:00,18,47,192,11
28/12/2023 00:00,7:05:00,16,23,208,12
28/12/2023 00:00,7:10:00,19,41,217,13
28/12/2023 00:00,7:15:00,18,55,180,13
28/12/2023 00:00,7:20:00,21,65,185,13
28/12/2023 00:00,7:25:00,13,37,196,13
28/12/2023 00:00,7:30:00,31,59,196,14
28/12/2023 00:00,7:35:00,36,63,208,14
28/12/2023 00:00,7:40:00,40,55,224,14
28/12/2023 00:00,7:45:00,49,69,269,14
28/12/2023 00:00,7:50:00,39,83,213,14
28/12/2023 00:00,7:55:00,37,53,208,14
28/12/2023 00:00,8:00:00,27,53,232,14
28/12/2023 00:00,8:05:00,39,81,184,15
28/12/2023 00:00,8:10:00,29,55,198,15
28/12/2023 00:00,8:15:00,27,85,179,15
28/12/2023 00:00,8:20:00,32,43,267,16
28/12/2023 00:00,8:25:00,42,105,261,16
28/12/2023 00:00,8:30:00,37,79,273,16
28/12/2023 00:00,8:35:00,72,101,234,16
28/12/2023 00:00,8:40:00,54,88,284,16
28/12/2023 00:00,8:45:00,45,95,293,17
28/12/2023 00:00,8:50:00,56,97,290,17
28/12/2023 00:00,8:55:00,91,143,309,17
28/12/2023 00:00,9:00:00,72,91,287,17
28/12/2023 00:00,9:05:00,69,145,310,17
28/12/2023 00:00,9:10:00,38,107,301,17
28/12/2023 00:00,9:15:00,40,107,267,17
28/12/2023 00:00,9:20:00,61,131,350,17
28/12/2023 00:00,9:25:00,48,87,323,17
28/12/2023 00:00,9:30:00,47,85,292,17
28/12/2023 00:00,9:35:00,47,55,290,17
28/12/2023 00:00,9:40:00,28,99,279,17
28/12/2023 00:00,9:45:00,50,125,276,17
28/12/2023 00:00,9:50:00,77,85,295,17
28/12/2023 00:00,9:55:00,86,97,296,17
28/12/2023 00:00,10:00:00,70,133,304,17
28/12/2023 00:00,10:05:00,68,113,292,17
28/12/2023 00:00,10:10:00,62,105,332,17
28/12/2023 00:00,10:15:00,45,75,317,17
28/12/2023 00:00,10:20:00,68,69,265,17
28/12/2023 00:00,10:25:00,83,175,278,17
28/12/2023 00:00,10:30:00,87,111,278,17
28/12/2023 00:00,10:35:00,85,109,324,17
28/12/2023 00:00,10:40:00,84,159,307,17
28/12/2023 00:00,10:45:00,85,165,282,17
28/12/2023 00:00,10:50:00,44,151,282,17
28/12/2023 00:00,10:55:00,46,177,208,17
28/12/2023 00:00,11:00:00,21,71,181,15
28/12/2023 00:00,11:05:00,35,119,134,14
28/12/2023 00:00,11:10:00,18,85,92,14
28/12/2023 00:00,11:15:00,24,69,129,13
28/12/2023 00:00,11:20:00,30,69,113,11
28/12/2023 00:00,11:25:00,26,49,113,11
28/12/2023 00:00,11:30:00,14,49,137,11
28/12/2023 00:00,11:35:00,24,69,133,11
28/12/2023 00:00,11:40:00,17,55,113,11
28/12/2023 00:00,11:45:00,15,55,148,11
28/12/2023 00:00,11:50:00,19,69,124,11
28/12/2023 00:00,11:55:00,25,71,112,11
28/12/2023 00:00,12:00:00,19,93,135,11
28/12/2023 00:00,12:05:00,18,73,142,11
28/12/2023 00:00,12:10:00,12,61,87,11
28/12/2023 00:00,12:15:00,29,51,117,12
28/12/2023 00:00,12:20:00,23,45,103,12
28/12/2023 00:00,12:25:00,15,67,121,12
28/12/2023 00:00,12:30:00,16,39,113,12
28/12/2023 00:00,12:35:00,8,39,105,12
28/12/2023 00:00,12:40:00,5,51,93,12
28/12/2023 00:00,12:45:00,9,67,101,12
28/12/2023 00:00,12:50:00,9,77,77,12
28/12/2023 00:00,12:55:00,2,39,97,12
28/12/2023 00:00,13:00:00,3,21,109,10
28/12/2023 00:00,13:05:00,3,25,93,8
28/12/2023 00:00,13:10:00,9,37,100,9
28/12/2023 00:00,13:15:00,12,15,101,9
28/12/2023 00:00,13:20:00,19,43,87,9
28/12/2023 00:00,13:25:00,10,47,126,9
28/12/2023 00:00,13:30:00,7,57,126,9
28/12/2023 00:00,13:35:00,15,55,139,9
28/12/2023 00:00,13:40:00,5,35,118,10
28/12/2023 00:00,13:45:00,24,55,175,11
28/12/2023 00:00,13:50:00,17,61,164,11
28/12/2023 00:00,13:55:00,6,41,153,11
28/12/2023 00:00,14:00:00,31,59,149,11
28/12/2023 00:00,14:05:00,18,35,130,11
28/12/2023 00:00,14:10:00,10,65,138,11
28/12/2023 00:00,14:15:00,8,23,91,11
28/12/2023 00:00,14:20:00,5,21,101,11
28/12/2023 00:00,14:25:00,5,15,99,11
28/12/2023 00:00,14:30:00,5,39,112,11
28/12/2023 00:00,14:35:00,7,25,103,11
28/12/2023 00:00,14:40:00,2,17,66,11
28/12/2023 00:00,14:45:00,3,21,100,11
28/12/2023 00:00,14:50:00,11,41,96,11
28/12/2023 00:00,14:55:00,11,35,87,11
28/12/2023 00:00,15:00:00,2,37,65,8
28/12/2023 00:00,15:05:00,12,41,78,7
28/12/2023 00:00,15:10:00,8,35,113,7
28/12/2023 00:00,15:15:00,7,33,87,7
28/12/2023 00:00,15:20:00,9,69,77,8
28/12/2023 00:00,15:25:00,2,37,89,8
28/12/2023 00:00,15:30:00,4,41,97,8
28/12/2023 00:00,15:35:00,3,45,87,8
28/12/2023 00:00,15:40:00,5,37,105,9
28/12/2023 00:00,15:45:00,4,23,64,8
28/12/2023 00:00,15:50:00,4,21,72,8
28/12/2023 00:00,15:55:00,6,37,87,10
28/12/2023 00:00,16:00:00,3,23,93,10
28/12/2023 00:00,16:05:00,2,33,79,10
28/12/2023 00:00,16:10:00,7,27,72,11
28/12/2023 00:00,16:15:00,7,19,80,11
28/12/2023 00:00,16:20:00,8,39,70,11
28/12/2023 00:00,16:25:00,7,23,75,11
28/12/2023 00:00,16:30:00,17,33,103,11
28/12/2023 00:00,16:35:00,18,61,97,11
28/12/2023 00:00,16:40:00,7,53,81,11
28/12/2023 00:00,16:45:00,11,43,72,12
28/12/2023 00:00,16:50:00,10,45,71,12
28/12/2023 00:00,16:55:00,7,65,76,10
28/12/2023 00:00,17:00:00,16,55,71,7
28/12/2023 00:00,17:05:00,14,93,54,7
28/12/2023 00:00,17:10:00,11,113,38,7
28/12/2023 00:00,17:15:00,5,45,41,7
28/12/2023 00:00,17:20:00,11,37,77,7
28/12/2023 00:00,17:25:00,6,53,61,7
28/12/2023 00:00,17:30:00,4,37,56,6
28/12/2023 00:00,17:35:00,2,37,45,6
28/12/2023 00:00,17:40:00,8,25,86,6
28/12/2023 00:00,17:45:00,3,35,96,6
28/12/2023 00:00,17:50:00,7,29,86,7
28/12/2023 00:00,17:55:00,9,23,105,7
28/12/2023 00:00,18:00:00,11,33,92,7
28/12/2023 00:00,18:05:00,6,41,130,8
28/12/2023 00:00,18:10:00,9,69,97,8
28/12/2023 00:00,18:15:00,10,35,105,8
28/12/2023 00:00,18:20:00,9,35,131,8
28/12/2023 00:00,18:25:00,14,45,115,8
28/12/2023 00:00,18:30:00,42,65,124,8
28/12/2023 00:00,18:35:00,20,75,145,8
28/12/2023 00:00,18:40:00,16,47,155,8
28/12/2023 00:00,18:45:00,29,75,135,8
28/12/2023 00:00,18:50:00,19,37,149,8
28/12/2023 00:00,18:55:00,37,77,148,9
28/12/2023 00:00,19:00:00,15,47,159,10
28/12/2023 00:00,19:05:00,44,55,194,10
28/12/2023 00:00,19:10:00,36,81,158,12
28/12/2023 00:00,19:15:00,25,69,167,12
28/12/2023 00:00,19:20:00,25,63,187,12
28/12/2023 00:00,19:25:00,20,57,192,12
28/12/2023 00:00,19:30:00,35,81,211,12
28/12/2023 00:00,19:35:00,26,77,176,12
28/12/2023 00:00,19:40:00,40,67,189,12
28/12/2023 00:00,19:45:00,31,91,183,12
28/12/2023 00:00,19:50:00,24,55,183,12
28/12/2023 00:00,19:55:00,24,49,164,12
28/12/2023 00:00,20:00:00,22,49,145,11
28/12/2023 00:00,20:05:00,23,57,187,11
28/12/2023 00:00,20:10:00,24,59,144,11
28/12/2023 00:00,20:15:00,2,27,112,11
28/12/2023 00:00,20:20:00,7,27,102,11
28/12/2023 00:00,20:25:00,5,29,81,10
28/12/2023 00:00,20:30:00,7,19,118,9
28/12/2023 00:00,20:35:00,4,37,57,9
28/12/2023 00:00,20:40:00,5,47,70,9
28/12/2023 00:00,20:45:00,8,55,56,9
28/12/2023 00:00,20:50:00,5,57,46,9
28/12/2023 00:00,20:55:00,3,45,44,9
28/12/2023 00:00,21:00:00,8,39,45,4
28/12/2023 00:00,21:05:00,4,27,43,4
28/12/2023 00:00,21:10:00,6,37,42,5
28/12/2023 00:00,21:15:00,2,31,25,5
28/12/2023 00:00,21:20:00,1,31,40,5
28/12/2023 00:00,21:25:00,0,4,12,5
28/12/2023 00:00,21:30:00,0,11,3,3
28/12/2023 00:00,21:35:00,1,23,1,2
28/12/2023 00:00,21:40:00,1,7,9,2
28/12/2023 00:00,21:45:00,1,15,3,2
28/12/2023 00:00,21:50:00,0,72,0,1
28/12/2023 00:00,21:55:00,0,0,2,2
28/12/2023 00:00,22:00:00,0,0,4,2
28/12/2023 00:00,22:05:00,0,0,1,1
28/12/2023 00:00,22:10:00,0,0,0,1
28/12/2023 00:00,22:15:00,0,0,4,1
28/12/2023 00:00,22:20:00,0,0,1,2
28/12/2023 00:00,22:25:00,0,0,2,2
28/12/2023 00:00,22:30:00,0,0,0,1
28/12/2023 00:00,22:35:00,0,0,NULL,NULL
28/12/2023 00:00,22:40:00,0,0,1,1
28/12/2023 00:00,22:45:00,0,0,1,2
28/12/2023 00:00,22:50:00,0,0,0,1
28/12/2023 00:00,22:55:00,0,0,2,1
29/12/2023 00:00,4:00:00,0,0,38,6
29/12/2023 00:00,4:05:00,20,27,145,7
29/12/2023 00:00,4:10:00,44,87,157,7
29/12/2023 00:00,4:15:00,33,77,181,7
29/12/2023 00:00,4:20:00,10,53,143,7
29/12/2023 00:00,4:25:00,13,39,94,7
29/12/2023 00:00,4:30:00,16,47,91,7
29/12/2023 00:00,4:35:00,5,45,66,6
29/12/2023 00:00,4:40:00,9,39,92,6
29/12/2023 00:00,4:45:00,9,43,86,6
29/12/2023 00:00,4:50:00,5,41,76,6
29/12/2023 00:00,4:55:00,5,31,88,6
29/12/2023 00:00,5:00:00,3,61,71,6
29/12/2023 00:00,5:05:00,3,89,50,6
29/12/2023 00:00,5:10:00,6,49,66,7
29/12/2023 00:00,5:15:00,4,47,75,7
29/12/2023 00:00,5:20:00,4,57,93,7
29/12/2023 00:00,5:25:00,9,57,73,7
29/12/2023 00:00,5:30:00,5,49,71,7
29/12/2023 00:00,5:35:00,8,41,89,7
29/12/2023 00:00,5:40:00,7,61,86,7
29/12/2023 00:00,5:45:00,4,45,93,8
29/12/2023 00:00,5:50:00,6,49,86,8
29/12/2023 00:00,5:55:00,10,37,76,8
29/12/2023 00:00,6:00:00,8,63,105,7
29/12/2023 00:00,6:05:00,7,65,62,7
29/12/2023 00:00,6:10:00,5,55,81,7
29/12/2023 00:00,6:15:00,8,35,90,7
29/12/2023 00:00,6:20:00,13,33,114,8
29/12/2023 00:00,6:25:00,16,45,116,8
29/12/2023 00:00,6:30:00,7,45,132,9
29/12/2023 00:00,6:35:00,27,57,149,10
29/12/2023 00:00,6:40:00,26,51,160,11
29/12/2023 00:00,6:45:00,26,57,176,11
29/12/2023 00:00,6:50:00,28,53,175,11
29/12/2023 00:00,6:55:00,29,61,186,12
29/12/2023 00:00,7:00:00,31,73,197,12
29/12/2023 00:00,7:05:00,28,57,170,13
29/12/2023 00:00,7:10:00,49,45,181,13
29/12/2023 00:00,7:15:00,24,63,167,13
29/12/2023 00:00,7:20:00,32,59,225,13
29/12/2023 00:00,7:25:00,37,65,222,13
29/12/2023 00:00,7:30:00,30,45,205,14
29/12/2023 00:00,7:35:00,25,59,188,14
29/12/2023 00:00,7:40:00,36,77,199,14
29/12/2023 00:00,7:45:00,33,65,238,14
29/12/2023 00:00,7:50:00,40,65,217,14
29/12/2023 00:00,7:55:00,40,61,230,14
29/12/2023 00:00,8:00:00,57,85,238,14
29/12/2023 00:00,8:05:00,34,61,207,14
29/12/2023 00:00,8:10:00,34,105,261,15
29/12/2023 00:00,8:15:00,46,65,250,15
29/12/2023 00:00,8:20:00,44,75,240,15
29/12/2023 00:00,8:25:00,52,57,254,15
29/12/2023 00:00,8:30:00,47,93,259,15
29/12/2023 00:00,8:35:00,54,69,265,16
29/12/2023 00:00,8:40:00,32,153,214,17
29/12/2023 00:00,8:45:00,55,81,237,17
29/12/2023 00:00,8:50:00,59,103,232,17
29/12/2023 00:00,8:55:00,42,79,257,17
29/12/2023 00:00,9:00:00,63,117,274,17
29/12/2023 00:00,9:05:00,65,131,254,17
29/12/2023 00:00,9:10:00,62,93,267,17
29/12/2023 00:00,9:15:00,37,141,255,17
29/12/2023 00:00,9:20:00,30,75,230,17
29/12/2023 00:00,9:25:00,61,115,276,17
29/12/2023 00:00,9:30:00,60,127,300,17
29/12/2023 00:00,9:35:00,89,135,262,17
29/12/2023 00:00,9:40:00,92,147,279,17
29/12/2023 00:00,9:45:00,105,125,284,17
29/12/2023 00:00,9:50:00,84,105,289,17
29/12/2023 00:00,9:55:00,106,139,315,17
29/12/2023 00:00,10:00:00,89,139,274,17
29/12/2023 00:00,10:05:00,83,165,272,17
29/12/2023 00:00,10:10:00,66,131,278,17
29/12/2023 00:00,10:15:00,69,97,245,17
29/12/2023 00:00,10:20:00,66,93,258,17
29/12/2023 00:00,10:25:00,36,95,281,17
29/12/2023 00:00,10:30:00,17,59,205,17
29/12/2023 00:00,10:35:00,20,39,203,17
29/12/2023 00:00,10:40:00,20,47,159,17
29/12/2023 00:00,10:45:00,14,63,182,14
29/12/2023 00:00,10:50:00,16,69,177,14
29/12/2023 00:00,10:55:00,23,51,171,14
29/12/2023 00:00,11:00:00,25,47,164,14
29/12/2023 00:00,11:05:00,20,33,174,12
29/12/2023 00:00,11:10:00,19,45,197,12
29/12/2023 00:00,11:15:00,14,53,168,12
29/12/2023 00:00,11:20:00,8,43,130,12
29/12/2023 00:00,11:25:00,25,45,122,12
29/12/2023 00:00,11:30:00,23,61,82,12
29/12/2023 00:00,11:35:00,21,85,155,12
29/12/2023 00:00,11:40:00,11,75,121,12
29/12/2023 00:00,11:45:00,12,59,104,12
29/12/2023 00:00,11:50:00,19,77,97,12
29/12/2023 00:00,11:55:00,15,53,80,12
29/12/2023 00:00,12:00:00,15,51,112,12
29/12/2023 00:00,12:05:00,9,35,95,13
29/12/2023 00:00,12:10:00,18,63,108,14
29/12/2023 00:00,12:15:00,11,39,129,14
29/12/2023 00:00,12:20:00,9,47,86,14
29/12/2023 00:00,12:25:00,11,33,184,14
29/12/2023 00:00,12:30:00,14,63,144,14
29/12/2023 00:00,12:35:00,14,47,116,14
29/12/2023 00:00,12:40:00,13,61,123,14
29/12/2023 00:00,12:45:00,10,49,112,14
29/12/2023 00:00,12:50:00,10,43,140,14
29/12/2023 00:00,12:55:00,2,49,139,14
29/12/2023 00:00,13:00:00,8,25,118,7
29/12/2023 00:00,13:05:00,19,59,136,7
29/12/2023 00:00,13:10:00,13,53,139,7
29/12/2023 00:00,13:15:00,21,63,131,7
29/12/2023 00:00,13:20:00,13,25,122,7
29/12/2023 00:00,13:25:00,12,77,105,7
29/12/2023 00:00,13:30:00,16,45,149,8
29/12/2023 00:00,13:35:00,16,65,166,10
29/12/2023 00:00,13:40:00,26,49,157,11
29/12/2023 00:00,13:45:00,27,51,151,11
29/12/2023 00:00,13:50:00,14,36,172,11
29/12/2023 00:00,13:55:00,24,43,195,11
29/12/2023 00:00,14:00:00,17,59,160,11
29/12/2023 00:00,14:05:00,18,75,147,11
29/12/2023 00:00,14:10:00,16,51,120,11
29/12/2023 00:00,14:15:00,9,67,110,11
29/12/2023 00:00,14:20:00,14,61,101,11
29/12/2023 00:00,14:25:00,7,19,123,11
29/12/2023 00:00,14:30:00,3,31,104,10
29/12/2023 00:00,14:35:00,4,23,137,10
29/12/2023 00:00,14:40:00,8,17,137,10
29/12/2023 00:00,14:45:00,6,27,81,10
29/12/2023 00:00,14:50:00,1,19,93,10
29/12/2023 00:00,14:55:00,12,39,119,10
29/12/2023 00:00,15:00:00,8,37,126,8
29/12/2023 00:00,15:05:00,7,31,110,8
29/12/2023 00:00,15:10:00,14,43,85,8
29/12/2023 00:00,15:15:00,13,49,87,8
29/12/2023 00:00,15:20:00,10,37,97,8
29/12/2023 00:00,15:25:00,10,39,100,8
29/12/2023 00:00,15:30:00,9,31,91,8
29/12/2023 00:00,15:35:00,12,45,76,8
29/12/2023 00:00,15:40:00,17,45,109,8
29/12/2023 00:00,15:45:00,7,73,72,8
29/12/2023 00:00,15:50:00,6,33,46,8
29/12/2023 00:00,15:55:00,4,17,65,9
29/12/2023 00:00,16:00:00,1,25,50,9
29/12/2023 00:00,16:05:00,0,0,51,10
29/12/2023 00:00,16:10:00,5,29,55,10
29/12/2023 00:00,16:15:00,3,27,49,9
29/12/2023 00:00,16:20:00,7,47,61,10
29/12/2023 00:00,16:25:00,6,29,84,10
29/12/2023 00:00,16:30:00,5,25,56,10
29/12/2023 00:00,16:35:00,5,31,43,9
29/12/2023 00:00,16:40:00,9,55,57,8
29/12/2023 00:00,16:45:00,7,51,69,8
29/12/2023 00:00,16:50:00,13,39,58,9
29/12/2023 00:00,16:55:00,10,63,60,9
29/12/2023 00:00,17:00:00,6,59,55,6
29/12/2023 00:00,17:05:00,15,45,43,6
29/12/2023 00:00,17:10:00,6,55,33,6
29/12/2023 00:00,17:15:00,7,61,43,6
29/12/2023 00:00,17:20:00,16,89,55,6
29/12/2023 00:00,17:25:00,17,91,68,6
29/12/2023 00:00,17:30:00,18,73,77,6
29/12/2023 00:00,17:35:00,14,63,62,6
29/12/2023 00:00,17:40:00,16,79,81,6
29/12/2023 00:00,17:45:00,10,65,73,6
29/12/2023 00:00,17:50:00,20,61,87,6
29/12/2023 00:00,17:55:00,21,69,105,6
29/12/2023 00:00,18:00:00,9,89,111,6
29/12/2023 00:00,18:05:00,27,67,125,6
29/12/2023 00:00,18:10:00,8,77,90,6
29/12/2023 00:00,18:15:00,20,81,92,7
29/12/2023 00:00,18:20:00,18,79,121,8
29/12/2023 00:00,18:25:00,14,51,119,8
29/12/2023 00:00,18:30:00,13,31,137,9
29/12/2023 00:00,18:35:00,13,41,129,9
29/12/2023 00:00,18:40:00,11,35,139,9
29/12/2023 00:00,18:45:00,14,25,159,9
29/12/2023 00:00,18:50:00,21,39,156,9
29/12/2023 00:00,18:55:00,16,51,167,9
29/12/2023 00:00,19:00:00,19,31,161,10
29/12/2023 00:00,19:05:00,35,63,175,10
29/12/2023 00:00,19:10:00,36,75,165,10
29/12/2023 00:00,19:15:00,50,71,192,11
29/12/2023 00:00,19:20:00,47,65,181,11
29/12/2023 00:00,19:25:00,53,105,185,12
29/12/2023 00:00,19:30:00,90,135,212,12
29/12/2023 00:00,19:35:00,74,115,177,12
29/12/2023 00:00,19:40:00,49,137,174,12
29/12/2023 00:00,19:45:00,40,113,187,12
29/12/2023 00:00,19:50:00,31,83,203,12
29/12/2023 00:00,19:55:00,28,45,205,12
29/12/2023 00:00,20:00:00,19,37,149,12
29/12/2023 00:00,20:05:00,6,45,110,12
29/12/2023 00:00,20:10:00,6,43,119,11
29/12/2023 00:00,20:15:00,9,43,114,10
29/12/2023 00:00,20:20:00,6,63,120,10
29/12/2023 00:00,20:25:00,8,27,99,10
29/12/2023 00:00,20:30:00,2,35,67,8
29/12/2023 00:00,20:35:00,8,35,82,8
29/12/2023 00:00,20:40:00,1,25,66,8
29/12/2023 00:00,20:45:00,2,13,58,8
29/12/2023 00:00,20:50:00,3,19,48,8
29/12/2023 00:00,20:55:00,6,63,34,8
29/12/2023 00:00,21:00:00,1,19,26,4
29/12/2023 00:00,21:05:00,1,21,42,4
29/12/2023 00:00,21:10:00,3,33,36,4
29/12/2023 00:00,21:15:00,1,14,4,4
29/12/2023 00:00,21:20:00,1,2,27,3
29/12/2023 00:00,21:25:00,0,6,12,3
29/12/2023 00:00,21:30:00,5,29,14,3
29/12/2023 00:00,21:35:00,2,47,14,3
29/12/2023 00:00,21:40:00,3,79,13,3
29/12/2023 00:00,21:45:00,1,79,11,4
29/12/2023 00:00,21:50:00,1,35,11,4
29/12/2023 00:00,21:55:00,0,0,0,4
29/12/2023 00:00,22:00:00,0,1,2,2
29/12/2023 00:00,22:05:00,0,0,1,2
29/12/2023 00:00,22:10:00,0,0,0,1
29/12/2023 00:00,22:15:00,0,0,1,1
29/12/2023 00:00,22:20:00,0,0,2,1
29/12/2023 00:00,22:25:00,0,0,0,1
29/12/2023 00:00,22:30:00,0,0,1,1
29/12/2023 00:00,22:35:00,0,0,2,1
29/12/2023 00:00,22:40:00,0,0,1,1
29/12/2023 00:00,22:45:00,0,0,1,1
29/12/2023 00:00,22:50:00,0,0,2,1
29/12/2023 00:00,22:55:00,0,0,NULL,NULL
30/12/2023 00:00,4:00:00,0,4,18,4
30/12/2023 00:00,4:05:00,5,27,72,7
30/12/2023 00:00,4:10:00,15,27,130,7
30/12/2023 00:00,4:15:00,21,43,150,7
30/12/2023 00:00,4:20:00,10,25,136,7
30/12/2023 00:00,4:25:00,11,25,126,7
30/12/2023 00:00,4:30:00,6,15,111,7
30/12/2023 00:00,4:35:00,9,37,64,7
30/12/2023 00:00,4:40:00,2,45,74,7
30/12/2023 00:00,4:45:00,6,43,63,7
30/12/2023 00:00,4:50:00,8,57,121,7
30/12/2023 00:00,4:55:00,11,45,105,7
30/12/2023 00:00,5:00:00,11,63,109,7
30/12/2023 00:00,5:05:00,6,51,88,7
30/12/2023 00:00,5:10:00,6,55,69,7
30/12/2023 00:00,5:15:00,8,25,83,7
30/12/2023 00:00,5:20:00,10,43,73,7
30/12/2023 00:00,5:25:00,8,29,89,7
30/12/2023 00:00,5:30:00,9,41,99,7
30/12/2023 00:00,5:35:00,6,35,67,7
30/12/2023 00:00,5:40:00,3,43,72,7
30/12/2023 00:00,5:45:00,9,49,102,7
30/12/2023 00:00,5:50:00,4,31,81,7
30/12/2023 00:00,5:55:00,7,29,112,7
30/12/2023 00:00,6:00:00,7,55,76,7
30/12/2023 00:00,6:05:00,9,61,76,7
30/12/2023 00:00,6:10:00,5,45,105,7
30/12/2023 00:00,6:15:00,9,37,100,7
30/12/2023 00:00,6:20:00,11,47,129,8
30/12/2023 00:00,6:25:00,7,39,138,9
30/12/2023 00:00,6:30:00,9,53,134,10
30/12/2023 00:00,6:35:00,24,53,163,11
30/12/2023 00:00,6:40:00,21,59,144,12
30/12/2023 00:00,6:45:00,24,65,180,13
30/12/2023 00:00,6:50:00,19,49,190,13
30/12/2023 00:00,6:55:00,24,69,162,13
30/12/2023 00:00,7:00:00,21,65,163,13
30/12/2023 00:00,7:05:00,30,69,154,13
30/12/2023 00:00,7:10:00,31,65,184,13
30/12/2023 00:00,7:15:00,34,71,176,13
30/12/2023 00:00,7:20:00,45,75,225,13
30/12/2023 00:00,7:25:00,31,75,189,13
30/12/2023 00:00,7:30:00,30,63,179,13
30/12/2023 00:00,7:35:00,28,77,209,13
30/12/2023 00:00,7:40:00,28,131,214,13
30/12/2023 00:00,7:45:00,39,73,213,13
30/12/2023 00:00,7:50:00,41,75,206,13
